CEP,Position,Title,Link,Place ID,Address,City,State,Phone,Rating,Reviews,Latitude,Longitude
1457050,1,"Coco Bambu Conceito Eldorado: Restaurante, Peixe, Camarão, Carnes, Lagosta, SP",http://www.cocobambu.com/,ChIJ5dHcu8BXzpQRWOVM9_4h5ks,"Avenida Rebouças, 3970, subsolo 2, loja 2017 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 3813-2090,4.7,5029,-23.5732555,-46.696269199999996
1457050,2,Restaurante Ar Livre,,ChIJef6jvWlXzpQRTdWa5I4HXLM,"Av. Brig. Faria Lima, 1826 - Pinheiros, São Paulo - SP, 01451-001",São Paulo,SP,,3.8,36,-23.5735672,-46.689662999999996
1457050,3,Theodora Restaurante Pinheiros,,ChIJu_cWXApXzpQRZpXvTe9_SbQ,"R. Diogo Moreira, 138 - Pinheiros, São Paulo - SP, 05423-010",São Paulo,SP,+55 11 3034-1210,3.8,564,-23.5696588,-46.692664199999996
1457050,4,Jin Jin Wok,http://jinjin.com.br/,ChIJ4RDGaQlXzpQRk_kMlAbrv8Y,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05401-070",São Paulo,SP,+55 11 2197-7449,3.8,203,-23.572786699999998,-46.695489599999995
1457050,5,Empório de Comidas,https://emporiodecomidas.com.br/,ChIJkzhKaAlXzpQRAZgm4Q1F7-0,"Av. Rebouças, 3970 - 426L - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,,4.2,293,-23.5727455,-46.6954402
1457050,6,Flórida Restaurante & Café,http://restauranteflorida.com.br/,ChIJxS4pMXNXzpQRE8IL1IU8EtE,"Av. Brig. Faria Lima, 1826 - Jardim Paulistano, São Paulo - SP, 01451-001",São Paulo,SP,+55 11 3031-2931,4.5,154,-23.5734687,-46.6895314
1457050,7,Restaurante Ibiza - Shopping Eldorado,https://institucional.shoppingeldorado.com.br/lojas/ibiza.htm,ChIJBxxESAlXzpQRm8dCC9ERKpY,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 3815-3144,4.5,1454,-23.572777799999997,-46.696111099999996
1457050,8,Taberna 474,http://taberna474.com.br/,ChIJv3uWjHRXzpQRqOhDh_HCUEU,"Rua Maria Carolina, 474 - Jardim Paulistano, São Paulo - SP, 01445-000",São Paulo,SP,+55 11 3062-7098,4.6,1613,-23.570377099999998,-46.6875867
1457050,9,Premiatto,http://premiatto.com.br/,ChIJzVKXQwlXzpQRjq9QGixSgGs,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 3031-4266,2.9,63,-23.573091299999998,-46.6954889
1457050,10,Viena,http://www.viena.com.br/,ChIJERbnEwlXzpQRQRUC_8FhZ4c,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 97441-9586,4,1295,-23.5727193,-46.6961638
1457050,11,Restaurante e Bar do Cheffe,,ChIJKWqjuKZXzpQRoFLHQrReMCw,"R. Fernão Dias, 508 - Pinheiros, São Paulo - SP, 05427-011",São Paulo,SP,+55 11 3815-8183,4.6,141,-23.5656449,-46.6956024
1457050,12,Bambaras,https://bambaras.business.site/,ChIJlbALbahXzpQR-WWD1PSatgY,"R. Eugênio de Medeiros, 198 - Pinheiros, São Paulo - SP, 05425-000",São Paulo,SP,+55 11 3034-3090,4.2,940,-23.5694682,-46.7002021
1457050,13,Eusébio Matoso Lanchonete & Restaurante,,ChIJpxi1rwlXzpQRwXTDNICmE5U,"Av. Eusébio Matoso, 638 - Pinheiros, São Paulo - SP, 05423-000",São Paulo,SP,+55 11 3813-8276,4.2,115,-23.571398,-46.696639499999996
1457050,14,Bullguer - Eldorado,http://bullguer.com/,ChIJ84hkbAlXzpQRD0HUE1M6IFA,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,,4.5,3203,-23.5725543,-46.6957058
1457050,15,Nova Donna Carolina - Bar e Restaurante,http://donnacarolina1205.blogspot.com.br/,ChIJ2T2NSHVXzpQRQj7I991EVYA,"R. dos Pinheiros, 1205 - Pinheiros, São Paulo - SP, 05422-012",São Paulo,SP,,4.4,1275,-23.568223699999997,-46.6892455
1457050,16,Giraffas,https://www.giraffas.com.br/?utm_source=reach&utm_medium=gmb&utm_campaign=campanha_gmb,ChIJOaxcQQlXzpQRCaPMp0BzT3c,"Av. Rebouças, 3970 - Loja 432 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 4000-1515,3,81,-23.573079999999997,-46.69544
1457050,17,Hiro,https://restaurantehiro.com.br/,ChIJ-6RCLglXzpQRb2foEpIuCC8,"Av. Rebouças, 3970 - 408 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 3032-9872,4.5,1278,-23.5731915,-46.6960392
1457050,18,Baked Potato,http://bakedpotato.com.br/,ChIJAyJbQQlXzpQReJRPl7QSj8A,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 3814-5823,3,79,-23.5731455,-46.695626399999995
1457050,19,Dib Restaurante,,ChIJq6qaM3NXzpQRDuIRgFqsQ-A,"Av Cel Sezefredo Fagundes, 25100 - Serra Da Cantareira - Divisa De São Paulo Com Mairiporã, São Paulo",São Paulo,SP,,2.7,3,-23.5735672,-46.689662999999996
1457050,20,Piadina Romagnola,http://www.piadina.com.br/,ChIJcXOFbAlXzpQRD_wbJfaYhFQ,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 4395-5506,4.6,787,-23.5726005,-46.695839899999996
1457050,1,Restaurante Recanto da Terra,,ChIJGa7OIQhXzpQR2qBX8jXPlOI,"R. Butantã, 370 - Pinheiros, São Paulo - SP, 05424-000",São Paulo,SP,+55 11 3032-1286,4.1,388,-23.5704013,-46.6982928
1457050,2,Restaurante Mica,https://www.micarestaurante.com.br/,ChIJP-NxwqZXzpQR9P3yA2ffESw,"R. Guaicuí, 33 - Pinheiros, São Paulo - SP, 05427-030",São Paulo,SP,+55 11 3360-2608,4.5,1021,-23.566256199999998,-46.6958233
1457050,3,Restaurante Japonês - GENDAI,http://www.gendai.com.br/,ChIJ4yuIEglXzpQRyNBMcCGQQBE,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 2197-7166,3.7,620,-23.5725002,-46.696048999999995
1457050,4,O Alecrim Restaurante Ltda,,ChIJX_g5eJRXzpQRvP_RETgLj-Y,"R. Butantã, 77 - Pinheiros, São Paulo - SP, 05424-140",São Paulo,SP,,4.5,205,-23.5683528,-46.6968466
1457050,5,RESTAURANTE SANTA FÉ PINHEIROS,,ChIJhe2DCo5XzpQR-ec3roPAkZc,"R. Henrique Monteiro, 108 - Pinheiros, São Paulo - SP, 05423-020",São Paulo,SP,+55 11 2768-4549,4.5,1044,-23.5691336,-46.689766899999995
1457050,6,Deus Ex Machina São Paulo - The Mansion of Munificence,https://br.deuscustoms.com/,ChIJgwbswsxXzpQRQ8xnis6goRU,"Av. Rebouças, 3658 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,,4.5,543,-23.5725034,-46.6940703
1457050,7,Nou restaurante,http://www.nou.com.br/,ChIJR3AKO6VXzpQRf3Zo8GXdDyI,"R. Ferreira de Araújo, 419 - Pinheiros, São Paulo - SP, 05428-001",São Paulo,SP,+55 11 2609-6939,4.6,4630,-23.561352199999998,-46.6977763
1457050,8,Taco Bell - Shopping Eldorado,http://tacobellbrasil.com.br/,ChIJpY6y4i1XzpQR9bpFZQGXG80,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-918",São Paulo,SP,,4.2,669,-23.5731742,-46.6960462
1457050,9,Restaurante Ilha do Sol,,ChIJf3oZTqdXzpQRVrkXRsXYLYs,"Rua Cardeal Arcoverde, 2810 - Pinheiros, São Paulo - SP, 05407-004",São Paulo,SP,+55 38130362,4.1,302,-23.5684945,-46.6951349
1457050,10,Restaurante Villa São José,https://instagram.com/restaurantevillasaojose?igshid=1jww172m3vhmr,ChIJ74pcvgpXzpQRfQ23HSyg-lk,"R. Bianchi Bertoldi, 68 - Pinheiros, São Paulo - SP, 05422-070",São Paulo,SP,,4.4,467,-23.569210299999998,-46.690617499999995
1457050,11,Tembuí Restaurante,http://www.tembui.com.br/,ChIJBSiVVgpXzpQRFrdISkOQ060,"Rua Cláudio Soares, 72 Tembui - Pinheiros, São Paulo - SP, 05422-030",São Paulo,SP,+55 11 95678-1353,4.4,504,-23.568534399999997,-46.6935681
1457050,12,Seu Vito Gastronomia Pinheiros,,ChIJC6Jy2QpXzpQRlzwiI0Cj-I0,"R. Henrique Monteiro, 218 - Pinheiros, São Paulo - SP, 05423-020",São Paulo,SP,+55 11 3812-7106,4.4,336,-23.5697594,-46.6906454
1457050,13,Guga Restaurante,http://www.facebook.com/restauranteguga,ChIJuzjDmnJXzpQRWq78kIIBnkk,"Av. Brig. Faria Lima, 2128 - Jardim Paulistano, São Paulo - SP, 01452-000",São Paulo,SP,+55 11 3815-6262,4.4,296,-23.575844999999997,-46.688207299999995
1457050,14,Lanchonete Restaurante Primu's,,ChIJqfGYhqdXzpQRNLF1MU49ito,"R. Butantã, 239 - Pinheiros, São Paulo - SP, 05424-020",São Paulo,SP,+55 11 3031-0866,4.3,396,-23.569822499999997,-46.6972095
1457050,15,Restaurante Vecchio Torino,,ChIJW-JI_wpXzpQRs_gsCtp5bNM,"R. Tavares Cabral, 119 - Pinheiros, São Paulo - SP, 05423-030",São Paulo,SP,+55 11 3816-0592,4.3,212,-23.5705934,-46.6923235
1457050,16,ITI-KIRO RESTAURANTE,https://linktr.ee/itikiro?utm_source=qr_code,ChIJ7V8eUwtXzpQRfVpJOEp9J_0,"R. Sampaio Vidal, 1180 - Jardim Paulistano, São Paulo - SP, 01443-001",São Paulo,SP,+55 11 99142-7859,4.4,44,-23.571633,-46.689964599999996
1457050,17,Restaurante Monte Everest,,ChIJoZPYEQdXzpQRGd7b97xE_9I,"R. Bento Frias, 333 - Pinheiros, São Paulo - SP, 05423-050",São Paulo,SP,+55 11 3814-5758,4.1,171,-23.573292799999997,-46.702642499999996
1457050,18,Restaurante Vila das Meninas,http://www.viladasmeninas.com/,ChIJmxJQ26RXzpQR80eNHRR-xbs,"R. Padre Carvalho, 139 - Pinheiros, São Paulo - SP, 05427-100",São Paulo,SP,+55 11 2364-2122,4.7,656,-23.561013199999998,-46.6963796
1457050,19,Talheres Restaurante Self-Service,,ChIJGwycOXNXzpQR_DOWfX0PAfk,"Shopping Vitrine - Av. Brig. Faria Lima, 1827 - Loja 46/47 - Jardim Paulistano, São Paulo - SP, 01452-001",São Paulo,SP,+55 11 3031-8213,4.2,25,-23.572910999999998,-46.688707
1457050,20,Incêndio Restaurante,,ChIJNXdD4XVXzpQR30UaKXJLppk,"R. dos Pinheiros, 808 - Pinheiros, São Paulo - SP, 05422-001",São Paulo,SP,+55 11 3062-4209,4.5,967,-23.5666728,-46.685786799999995
1457050,1,Mei Mei Culinária Asiática,https://meimeifood.com.br/,ChIJPRu1EJBXzpQRRmcYCpxHkmE,"Av. Rebouças, 3970 - Shopping Eldorado - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,,3.8,31,-23.5727548,-46.6959252
1457050,2,Mania de Churrasco! Prime Steak & Burger,http://www.maniadechurrasco.com/,ChIJm0f9PQlXzpQRWqM_DiO2NXE,"Av. Eusébio Matoso, 495 - Piso 3 - Pinheiros, São Paulo - SP, 05423-110",São Paulo,SP,+55 11 2197-6364,4.7,1045,-23.572187099999997,-46.696115999999996
1457050,3,Trentino Restaurante,http://trentinorestaurante.meusitenouol.com.br/,ChIJWwfnmApXzpQRr7SUa3FeCjY,"R. dos Pinheiros, 1397 - Pinheiros, São Paulo - SP, 05422-012",São Paulo,SP,,4.4,1068,-23.5683421,-46.6912198
1457050,4,Restaurante Água na Boca,,ChIJRbhvJHBXzpQRecJ5WKfjdlg,"Av. Brig. Faria Lima, 1827 - loja 30 - Jardim Paulistano, São Paulo - SP, 01452-001",São Paulo,SP,+55 11 3032-8011,4.8,4,-23.573038,-46.6890977
1457050,5,Bar e Restaurante desafio,,ChIJi1OPGghXzpQRrdpzbB-VwVM,"R. Butantã, 374 - Pinheiros, São Paulo - SP, 05424-000",São Paulo,SP,+55 11 3032-6110,4.3,27,-23.570456399999998,-46.6983471
1457050,6,Le Bife,http://www.lebife.com.br/,ChIJ3b4kEmhXzpQRwBDFpaWJBFA,"R. Pedroso Alvarenga, 1088 - Itaim Bibi, São Paulo - SP, 04531-004",São Paulo,SP,+55 11 4324-0783,4.7,6772,-23.5821822,-46.6809687
1457050,7,Popeyes Louisiana Kitchen,https://www.popeyesbrasil.com.br/?utm_source=google&utm_medium=maps&utm_campaign=mirum-13232,ChIJ5TivGxJXzpQR43kbe8ulw_A,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,,4.1,511,-23.572577799999998,-46.6956962
1457050,8,Restaurante Paes Leme,,ChIJqzjmj6hXzpQRJlikN929x68,"R. Pais Leme, 399 - Pinheiros, São Paulo - SP, 05424-150",São Paulo,SP,+55 11 3812-5099,4.5,214,-23.5679832,-46.7001774
1457050,9,Vinheria Percussi Restaurante Italiano,https://www.percussi.com.br/restaurante/,ChIJ15aM_XdXzpQRAKh1qXgX11Q,"R. Bianchi Bertoldi, 109 - Pinheiros, São Paulo - SP, 05422-070",São Paulo,SP,+55 11 3088-4920,4.6,833,-23.5689574,-46.6911566
1457050,10,Biomas - Da Cozinha Brasileira,https://linktr.ee/BiomasRestaurante,ChIJ7QnPQaZXzpQR1YpoghQNPAw,"R. Ferreira de Araújo, 1025 - Pinheiros, São Paulo - SP, 05428-002",São Paulo,SP,+55 11 3530-3026,4.6,407,-23.566934399999997,-46.6980964
1457050,11,Nagarê Sushi,http://www.nagaresushi.com.br/,ChIJJ3K8lC4Cz5QR9DJ7UkwOAD0,"Av. Brig. Faria Lima, 1811 - Cj. 716 - Pinheiros, São Paulo - SP, 01452-001",São Paulo,SP,+55 11 2506-1715,5,1,-23.573079399999997,-46.689116
1457050,12,Preto Cozinha,https://www.instagram.com/preto.cozinha/?hl=en,ChIJ194H1-RXzpQReTZqUmq_olw,"R. Fradique Coutinho, 276 - Pinheiros, São Paulo - SP, 05416-000",São Paulo,SP,+55 11 99114-3539,4.1,584,-23.564121,-46.68568
1457050,13,Sababa Restaurante,,ChIJ6ea9BRJXzpQREBXry_ENn54,"R. Hungria, 1000 - Pinheiros, São Paulo - SP, 01455-000",São Paulo,SP,+55 11 3818-8831,4.3,38,-23.5785502,-46.6937347
1457050,14,Quadrado Restaurante,https://linktr.ee/QuadradoSP,ChIJsdh1cFJXzpQRwAa4l7ZEB_g,"R. dos Pinheiros, 266 - Pinheiros, São Paulo - SP, 05422-000",São Paulo,SP,+55 11 94007-4756,4.4,214,-23.5646746,-46.6808805
1457050,15,Tartuferia San Paolo - Pinheiros,http://www.tartuferiasanpaolo.com.br/,ChIJrecPnmtXzpQRaop_WwCngPE,"R. Ferreira de Araújo, 302 - Pinheiros, São Paulo - SP, 05428-000",São Paulo,SP,+55 11 97486-2644,4.3,174,-23.5603159,-46.6982802
1457050,16,Salsa Pinheiros,https://www.facebook.com/salsa.restaurante/,ChIJ7WncJXVXzpQR030EYEkE2Nw,"R. Henrique Monteiro, 53 - Pinheiros, São Paulo - SP, 05423-020",São Paulo,SP,+55 11 97435-4080,4.2,117,-23.5691816,-46.6890832
1457050,17,Restaurante Sabor Latino,https://linktr.ee/saborlatino,ChIJn9zpQ3X4zpQRYkLf9C85ZQw,"R. Amaro Cavalheiro, 348 - Pinheiros, São Paulo - SP, 05425-011",São Paulo,SP,+55 11 97024-7105,4.4,475,-23.568463599999998,-46.6994719
1457050,18,Teus Restaurante Bar,http://www.teusrestaurantebar.com.br/,ChIJucnNmLpXzpQRrWvRoEuj3WI,"R. Natingui, 1548 - Vila Madalena, São Paulo - SP, 05443-002",São Paulo,SP,+55 11 3530-1667,4.6,1528,-23.5596954,-46.6991912
1457050,19,Kith Restaurante,,ChIJ-dp9TuJXzpQR1Z0LKWDe2S4,"R. Bianchi Bertoldi, 168 - Pinheiros, São Paulo - SP, 05422-070",São Paulo,SP,+55 11 94240-1081,4.4,140,-23.5682852,-46.690849799999995
1457050,20,Quintal do Izi,https://www.hubt.com.br/quintal-do-izi/,ChIJq6ontqBXzpQRnNcv1srOl_A,"R. Teodoro Sampaio, 2793 - Pinheiros, São Paulo - SP, 05405-250",São Paulo,SP,+55 11 3384-2585,4.4,466,-23.567682299999998,-46.6942765
1457050,1,Poteko Bar Restaurante,,ChIJp_21bKZXzpQRTwliruxfTEI,"R. Ferreira de Araújo, 960 - Pinheiros, São Paulo - SP, 05428-002",São Paulo,SP,+55 11 3031-2354,4.1,306,-23.566307,-46.698284
1457050,2,Nelita Restaurant,https://www.exploretock.com/nelita,ChIJxRFEFEBXzpQRHeWNJX73-4s,"R. Ferreira de Araújo, 330 - Pinheiros, São Paulo - SP, 05428-000",São Paulo,SP,+55 11 3798-9827,4.6,662,-23.560529,-46.6981214
1457050,3,Encanto Mineiro Bar e Restaurante,https://encantomineiro.com/,ChIJT1w1EWVXzpQRJL8wFuFfDxQ,"R. Dep. Lacerda Franco, 77 - Pinheiros, São Paulo - SP, 05418-000",São Paulo,SP,+55 11 2589-8100,4.7,529,-23.5642156,-46.6900172
1457050,4,Lobozó Restaurante,http://www.lobozo.com.br/,ChIJF2U6OhtXzpQRecs2uAKRLVA,"R. Medeiros de Albuquerque, 436 - Vila Madalena, São Paulo - SP, 05436-060",São Paulo,SP,+55 11 93056-2146,4.4,437,-23.5540238,-46.6856909
1457050,5,Santa Clara Restaurante,https://www.instagram.com/santaclara.bufe/?hl=pt,ChIJy0ks4nVXzpQRtQErhdgWuaw,"R. dos Pinheiros, 746 - Pinheiros, São Paulo - SP, 05422-010",São Paulo,SP,+55 11 3062-4985,4.4,470,-23.5663906,-46.6852787
1457050,6,Atto Restaurante,http://www.attorestaurante.com.br/,ChIJJ6KSp_FXzpQRm2sR7ke0opo,"Rua Pais de Araújo, 138 - Itaim Bibi, São Paulo - SP, 04531-090",São Paulo,SP,+55 11 3078-0203,4.7,308,-23.583179899999998,-46.6812379
1457050,7,Atílio's - Bar e Restaurante,http://www.atiliosbar.com.br/,ChIJDT4VZKBXzpQR5NsP_VqSs2Q,"R. Prof. Atílio Innocenti, 439 - Vila Nova Conceição, São Paulo - SP, 04538-001",São Paulo,SP,+55 11 3846-0498,4.5,628,-23.5910551,-46.6800789
1457050,8,Adega Santiago,http://adegasantiago.com.br/,ChIJI6jUpX9XzpQRkpDoy8G9WSA,"R. Dr. Melo Alves, 728 - Cerqueira César, São Paulo - SP, 01417-010",São Paulo,SP,+55 11 3061-3323,4.6,1032,-23.562977,-46.672728
1457050,9,Waska - Restobar Latino,https://www.instagram.com/waska.restobarlatino?igshid=YTQwZjQ0NmI0OA%3D%3D,ChIJ_S6VJixXzpQR27zL1DrI77Y,"R. Padre Carvalho, 46 - Alto de Pinheiros, São Paulo - SP, 05427-100",São Paulo,SP,+55 11 3814-9899,5,13,-23.5601764,-46.6967134
1457050,10,Restaurante Mussashino,https://www.ifood.com.br/delivery/sao-paulo-sp/mussashino-pinheiros/496987f6-6bdd-47dd-ae09-5dda4dd1a65d,ChIJC0WM76ZXzpQRe-UEFMtqT5A,"R. Padre Carvalho, 753 - Pinheiros, São Paulo - SP, 05427-100",São Paulo,SP,+55 11 3816-2739,4.3,621,-23.566622,-46.6963258
1457050,12,Quincho Cozinha & Coquetelaria,https://www.instagram.com/quincho.sp/,ChIJVVUpNL1XzpQRZGdPAP3TppA,"R. Mourato Coelho, 1447 - Vila Madalena, São Paulo - SP, 05417-012",São Paulo,SP,+55 11 3815-8774,4.6,852,-23.5559193,-46.6933065
1457050,13,Osaka Nikkei São Paulo,http://www.osakanikkei.com/es/local/sao-paulo,ChIJpanwHGlXzpQRplb2pDf6YJo,"R. Amauri, 234 - Itaim Bibi, São Paulo - SP, 01448-000",São Paulo,SP,+55 11 3073-0234,4.6,1032,-23.5808289,-46.6827955
1457050,14,Cais (Cais Restaurante),http://instagram.com/restaurantecais,ChIJVxMBfBRXzpQRd47_9TJuVcU,"R. Fidalga, 314 - Vila Madalena, São Paulo - SP, 05432-000",São Paulo,SP,+55 11 3819-6282,4.5,455,-23.5566554,-46.68954
1457050,15,Senzala Restaurante,http://www.senzala-sp.com.br/,ChIJh-HQrMpXzpQRpYkrtBCeqik,"Praça Panamericana, 41 - Alto de Pinheiros, São Paulo - SP, 05462-050",São Paulo,SP,+55 11 3812-5582,4.3,5272,-23.554662,-46.7081488
1457050,16,Restaurante Fasano,http://fasano.com.br/,ChIJ15h079VZzpQR600JsU8aczw,"R. Vitório Fasano, 88 - Cerqueira César, São Paulo - SP, 01414-020",São Paulo,SP,+55 11 3896-4000,4.7,544,-23.5644244,-46.669598799999996
1457050,17,Bosco Restaurante,https://instagram.com/bosco.restaurante?utm_medium=copy_link,ChIJx67-3_RXzpQRllVzn0uYXzc,"R. João Moura, 976 - Pinheiros, São Paulo - SP, 05412-002",São Paulo,SP,+55 11 93422-9554,4.5,705,-23.5571718,-46.6797952
1457050,18,Yū | Restaurante Japonês,http://www.restauranteyu.com.br/,ChIJ4Qfjq59XzpQR1r9H49UXB-c,"R. Jerônimo da Veiga, 121 - Jardim Europa, São Paulo - SP, 05616-060",São Paulo,SP,+55 11 3167-7774,4.7,89,-23.5813772,-46.680121
1457050,19,Restaurante c,,ChIJm9ngduZXzpQRqF81OpC0Jnc,"Av. Rebouças - Pinheiros, São Paulo - SP, 05401-350",São Paulo,SP,,,,-23.5681181,-46.6850522
1457050,20,Josephine Restaurante,http://josephine.com.br/,ChIJWZPI3VdXzpQR_CepIUcb0to,"R. Jacques Félix, 253 - Vila Nova Conceição, São Paulo - SP, 04509-000",São Paulo,SP,+55 11 3842-5891,4.5,1971,-23.5904605,-46.670718699999995
1457050,5,"Bistrô, Bar e Café | Estação Pinheiros Café e Restaurante",,ChIJf76d6qhXzpQR9ZuzZjmm3CI,"R. Capri, 42 - Pinheiros, São Paulo - SP, 05425-030",São Paulo,SP,+55 11 4327-7570,4.5,393,-23.5675158,-46.7006048
1457050,9,Nour - Restaurante Árabe,https://instagram.com/nourbrasil,ChIJVZlB8hVXzpQRoTrxVI1XhJk,"R. dos Pinheiros, 1277 - Pinheiros, São Paulo - SP, 05422-012",São Paulo,SP,+55 11 3819-4304,4.8,1248,-23.568321899999997,-46.6899966
1457050,10,De Segunda Restaurante,http://desegundarestaurante.com.br/,ChIJNSv1Z71XzpQRHqnBS9HbhWI,"R. Prof. Tamandaré Toledo, 160 - Itaim Bibi, São Paulo - SP, 04532-020",São Paulo,SP,+55 11 3078-2900,4.8,1177,-23.5834887,-46.6754433
1457050,11,Bob's Burgers,https://www.bobs.com.br/,ChIJ1wAKawlXzpQRlJ0s-bCIS_Q,"Av. Rebouças, 3970 - Pinheiros, São Paulo - SP, 05402-600",São Paulo,SP,+55 11 3812-8921,4,272,-23.572735599999998,-46.6957338
1457050,12,Mix Mate Lanches,,ChIJn_ZmrwpXzpQRqfecUDiDheo,"R. Artur de Azevedo, 2115 - Pinheiros, São Paulo - SP, 05404-015",São Paulo,SP,+55 11 96762-1808,4.9,139,-23.5679193,-46.6904238
1457050,13,Pipo Restaurante,https://instagram.com/pipo_sp,ChIJ5W7Lq0BXzpQRhmW2vie4BuM,"Av. Europa, 158 - Jardim Europa - Jardins, São Paulo - SP, 01449-000",São Paulo,SP,+55 11 3530-1760,4.6,1389,-23.572813,-46.6763038
1457050,14,Restaurante Manati,http://instagram.com/manati.sp,ChIJmx-3zXpXzpQR-POU8MskYPI,"R. Costa Carvalho, 182 - Pinheiros, São Paulo - SP, 05429-000",São Paulo,SP,+55 11 91701-3508,4.3,53,-23.561515699999998,-46.699269799999996
1457050,15,Restaurante Spaghetti Notte,,ChIJNUfUOGhZzpQRlMojfz0_1yE,"R. Bento de Andrade, 693 - Jardim Paulista, São Paulo - SP, 04503-011",São Paulo,SP,+55 11 5181-7151,4.4,548,-23.584825199999997,-46.669115399999995
1457050,17,Votre Brasserie,,ChIJj8FRXDNXzpQR1HfCI3lHjfY,"R. Natingui, 1520 - Pinheiros, São Paulo - SP, 05443-002",São Paulo,SP,+55 11 97428-3872,4.3,177,-23.559437799999998,-46.699215099999996
1457050,19,Bekaa Restaurante - Clube Pinheiros,http://bekaarestaurante.com.br/,ChIJs5iiUU9XzpQRbDZk4UXenEI,"R. Angelina Maffei Vita, 667 - Pinheiros, São Paulo - SP, 01455-902",São Paulo,SP,+55 11 91665-3772,5,1,-23.580267499999998,-46.6922135
1457050,20,658 Restaurante & Bar,https://www.instagram.com/658_restauranteebar,ChIJWarCWhFXzpQR6YKBsH1xkJs,"Av. Brig. Faria Lima, 658 - Pinheiros, São Paulo - SP, 05426-200",São Paulo,SP,+55 11 98106-5377,5,2,-23.5645123,-46.6948371
1457050,1,McDonald's - Shopping Eldorado,https://www.mcdonalds.com.br/?utm_source=[gmb]&utm_medium=[website][SEL]&utm_campaign=[youmap][digital],ChIJhdLTckViwJQROgg9WS4P5ng,"Av. Rebouças, 3970 - 3º piso - Pinheiros, São Paulo - SP, 05402-918",São Paulo,SP,+55 16 4322-0970,4.1,6588,-23.572577799999998,-46.6956962
1457050,2,Restaurante Princesinha da Lisboa,,ChIJ65EbR0ZXzpQRInkVpvh4O1g,"R. Teodoro Sampaio, 1041 - Pinheiros, São Paulo - SP, 05405-100",São Paulo,SP,+55 11 3081-3253,4.1,457,-23.559175099999997,-46.679796499999995
1457060,9,Restaurante Mineiros Grill,,ChIJx9z_HbNXzpQRJ6liuuPmCV0,"Av. Brig. Faria Lima, 1572 - lj 13 - Pinheiros, São Paulo - SP, 01452-001",São Paulo,SP,,4.3,6,-23.5714982,-46.6908282
1501000,1,Bar e Lanchonete Oba Oba,,ChIJWW74zatZzpQRXwPAbii0k34,"Praça Dr. João Mendes, 82 - Centro Histórico de São Paulo, São Paulo - SP, 01501-000",São Paulo,SP,+55 11 3101-3726,4.1,1075,-23.552431199999997,-46.6347123
1501000,2,Restaurante Grill João Mendes.,https://cardapio.menu/restaurants/sao-paulo/grill-joao-mendes,ChIJ-6RVz6tZzpQRA9HKHlouPxw,"Praça Dr. João Mendes, 158 - Centro Histórico de São Paulo, São Paulo - SP, 01501-000",São Paulo,SP,+55 11 3105-7942,4.2,588,-23.5524235,-46.634861
1501000,3,Restaurante Villares Grill,,ChIJp14KSNZZzpQRGr2tQWm0SQ0,"Praça Dr. João Mendes, 68 - Centro Histórico de São Paulo, São Paulo - SP, 01501-000",São Paulo,SP,+55 11 3105-5350,,,-23.5517964,-46.6356742
1501000,4,Estação João Mendes,https://www.facebook.com/pages/Bar-E-Restaurante-Esta%C3%A7%C3%A3o-Jo%C3%A3o-Mendes/279488195594422,ChIJXe0kzatZzpQRBvGmQO9R4ag,"Praça Dr. João Mendes, 160 - Centro Histórico de São Paulo, São Paulo - SP, 01505-050",São Paulo,SP,+55 11 3115-0403,4.4,271,-23.5523228,-46.6347999
1501000,6,Restaurante Neves,,ChIJIXDzCqtZzpQRTQdy0Y21U1Q,"R. Quintino Bocaiúva, 247 - Sé, São Paulo - SP, 01004-010",São Paulo,SP,+55 11 3101-0219,4.3,249,-23.5508883,-46.6352945
1501000,8,Quintino's Restaurante,,ChIJJcYLoKtZzpQRjCa161i6nNM,"R. Quintino Bocaiúva, 262 - Sé, São Paulo - SP, 01004-010",São Paulo,SP,+55 11 3107-5551,4.3,68,-23.550935499999998,-46.6355042
