CEP,Position,Title,Link,Place ID,Address,City,State,Phone,Current Opening Hours,Rating,Reviews,Latitude,Longitude,Per Day Opening Hours
01002000,4,Lanchonete e restaurante,,ChIJZRR3h8tZzpQRX_I4jDLTqfc,"R. São Nicolau - Centro Histórico de São Paulo, São Paulo - SP, 01015-030",São Paulo,SP,,,2,1,-23.548592199999998,-46.633906599999996,
01002000,7,Tomates Verdes Fritos,https://pt-br.facebook.com/rtomatesverdes/,ChIJV9FyIqtZzpQRd9iWEdJqpDI,"R. José Bonifácio, 89 - Sé, São Paulo - SP, 01003-001",São Paulo,SP,+55 11 98665-7975,Fechado ⋅ Abre sex. às 11:00,4.5,762,-23.5492383,-46.6351975,quinta-feira: 11:00–16:00; sexta-feira: 11:00–16:00; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–16:00; terça-feira: 11:00–16:00; quarta-feira: 11:00–16:00
01002000,10,Gaúcho do Bras,https://restaurantedogaucho.app.br/,ChIJbw6O2KpZzpQRnyI9_4UdJOo,"Via 16 Rua Direita, 61/65 - Centro Histórico de São Paulo, São Paulo - SP, 01002-001",São Paulo,SP,+55 11 3105-3248,Fechado ⋅ Abre sex. às 10:00,4.3,1211,-23.548915899999997,-46.634288999999995,quinta-feira: 10:00–16:00; sexta-feira: 10:00–16:00; sábado: 10:00–16:00; domingo: Fechado; segunda-feira: 10:00–16:00; terça-feira: 10:00–16:00; quarta-feira: 10:00–16:00
01002000,4,Restaurante do Meio,,ChIJW1LkNkdYzpQRT-EjOmbXgII,"Largo Santa Cecília, 77 - Santa Cecilia, São Paulo - SP, 01225-010",São Paulo,SP,+55 11 3225-9751,Aberto ⋅ Fecha à 00:00,4.2,217,-23.5396701,-46.6497831,quinta-feira: 08:00–00:00; sexta-feira: 08:00–00:00; sábado: 08:00–00:00; domingo: 08:00–00:00; segunda-feira: 08:00–00:00; terça-feira: 08:00–00:00; quarta-feira: 08:00–00:00
01002000,6,Restaurante Aroma e Sabor (São Bento),https://restaurantearomasabor.com.br/,ChIJfUemylVYzpQRE9-S84gPgWk,"1, R. São Bento, 545 - Centro Histórico de São Paulo, São Paulo - SP, 01011-100",São Paulo,SP,+55 11 3106-4470,Fechado ⋅ Abre sex. às 11:00,4.5,1055,-23.544556999999998,-46.634561,quinta-feira: 11:00–15:00; sexta-feira: 11:00–15:00; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–15:00; terça-feira: 11:00–15:00; quarta-feira: 11:00–15:00
01002000,10,Restaurante Gourmet Grill,,ChIJe5nXJbNZzpQRCsE2fDEGfDw,"R. Quinze de Novembro, 317 - Centro Histórico de São Paulo, São Paulo - SP, 01013-000",São Paulo,SP,+55 11 3241-5586,Fechado ⋅ Abre sex. às 11:00,4.5,291,-23.546182899999998,-46.6345203,quinta-feira: 11:00–16:00; sexta-feira: 11:00–16:00; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–16:00; terça-feira: 11:00–16:00; quarta-feira: 11:00–16:00
01002000,11,Restaurante da Cuca,,ChIJq9ukJ6RZzpQRaysBdwigZUM,"R São Joaquim, 191 - Liberdade, São Paulo - SP, 01508-001",São Paulo,SP,+55 11 3208-4045,Fecha em breve ⋅ 22:30 ⋅ Abre sex. às 05:30,4.1,21,-23.561638,-46.636848099999995,quinta-feira: 05:30–22:30; sexta-feira: 05:30–22:30; sábado: Atendimento 24 horas; domingo: 05:30–22:30; segunda-feira: 05:30–22:30; terça-feira: 05:30–22:30; quarta-feira: 05:30–22:30
01002000,4,Restaurante Casa Feliz,,ChIJaSuAWTlZzpQRc3pfRHhyWiU,"Praça Carlos Gomes, 186 - Centro Histórico de São Paulo, São Paulo - SP, 01501-040",São Paulo,SP,,,4,61,-23.554286599999998,-46.6357727,
01002000,7,For Quality Restaurante,https://for-quality-restaurante.negocio.site/?utm_source=gmb&utm_medium=referral,ChIJAdCwlF1ZzpQRP8CKiMSkyuI,"R. Quinze de Novembro, 317 - 2 Andar - Loja 01 - Centro Histórico de São Paulo, São Paulo - SP, 01013-001",São Paulo,SP,+55 11 95443-3777,Fechado ⋅ Abre sex. às 08:00,4.8,9,-23.546182899999998,-46.6345203,quinta-feira: 08:00–15:00; sexta-feira: 08:00–15:00; sábado: Fechado; domingo: Fechado; segunda-feira: 08:00–15:00; terça-feira: 08:00–15:00; quarta-feira: 08:00–15:00
01002000,9,Kyodai Restaurante,,ChIJp2NBGlVYzpQR7Yl57vsRNMg,"R. Três de Dezembro, 43 - andar 2 - Centro Histórico de São Paulo, São Paulo - SP, 01014-020",São Paulo,SP,+55 11 99159-9455,Fechado ⋅ Abre sex. às 11:00,4.4,104,-23.5463535,-46.633806,quinta-feira: 11:00–15:00; sexta-feira: 11:00–15:00; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–15:00; terça-feira: 11:00–15:00; quarta-feira: 11:00–15:00
01002000,12,"Central Restaurante, Bar e Salgaderia",,ChIJeX1ndv1ZzpQRwgJrQiOFMIg,"R. São Bento, 506 - Centro Histórico de São Paulo, São Paulo - SP, 01010-001",São Paulo,SP,+55 11 3241-4009,Fechado ⋅ Abre sex. às 07:00,4.6,51,-23.5449484,-46.6344326,quinta-feira: 07:00–19:00; sexta-feira: 07:00–23:00; sábado: 08:00–16:00; domingo: Fechado; segunda-feira: 07:00–19:00; terça-feira: 07:00–19:00; quarta-feira: 07:00–19:00
01002000,15,J Centro Bar e Restaurante,,ChIJuZOJ60W-uZQRL6pHMpG_BxQ,"Praça Antônio Prado, 33 - Centro Histórico de São Paulo, São Paulo - SP, 08471-090",São Paulo,SP,+55 11 3107-0123,Fechado ⋅ Abre sex. às 12:00,4,1,-23.5457343,-46.634724,quinta-feira: 12:00–22:00; sexta-feira: 12:00–22:00; sábado: 12:00–19:00; domingo: 12:00–18:00; segunda-feira: 12:00–22:00; terça-feira: 12:00–22:00; quarta-feira: 12:00–22:00
01002000,16,Restaurante Dona Alice,,ChIJURkQcf9YzpQRNfEmhoxGyL4,"Rua Cavalheiro Basílio Jafet, 148 - Centro Histórico de São Paulo, São Paulo - SP, 01022-020",São Paulo,SP,+55 11 3227-8301,Fechado ⋅ Abre sex. às 07:00,4.4,597,-23.5442544,-46.631168599999995,quinta-feira: 07:00–17:30; sexta-feira: 07:00–17:30; sábado: 07:00–17:30; domingo: Fechado; segunda-feira: 07:00–17:30; terça-feira: 07:00–17:30; quarta-feira: 07:00–15:30
01002000,17,Kilu's Grill - Bovinu'S,,ChIJU4b7UqtZzpQRTGccgq_JJWQ,"R. José Bonifácio, 176 - Sé, São Paulo - SP, 01003-010",São Paulo,SP,+55 11 3242-2563,Fechado ⋅ Abre sex. às 11:00,4.3,675,-23.5489051,-46.6361391,quinta-feira: 11:00–16:00; sexta-feira: 11:00–16:00; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–16:00; terça-feira: 11:00–16:00; quarta-feira: 11:00–16:00
01002000,18,Restaurante Sede AFPESP,https://www.afpesp.org.br/sede-social/restaurante,ChIJUa4rcgBZzpQRRzFmgO776Eg,"R. Dr. Bitencourt Rodrigues, 155 - Sé, São Paulo - SP, 01017-010",São Paulo,SP,+55 11 2391-9393,,4.8,13,-23.5486108,-46.631581499999996,
01002000,2,Restaurante Rosa do Líbano,https://www.facebook.com/restauranterosadolibano/,ChIJ7bk0wlpYzpQRMV_o1-keaBE,"Av. São João, 292 - Centro Histórico de São Paulo, São Paulo - SP, 01036-000",São Paulo,SP,+55 11 3331-0339,Fechado ⋅ Abre sex. às 10:00,4.5,2372,-23.5439229,-46.6371827,quinta-feira: 10:00–20:00; sexta-feira: 10:00–20:00; sábado: 10:00–20:00; domingo: Fechado; segunda-feira: 10:00–20:00; terça-feira: 10:00–20:00; quarta-feira: 10:00–20:00
01002000,10,"Camarada Camarão Shopping Cidade São Paulo: Camarões, Peixes, Happy Hour, Restaurante, São Paulo SP",https://www.ocamarada.com.br/,ChIJlYzOp9lZzpQRsgQfSrC7_60,"Av. Paulista, 1230 - Bela Vista, São Paulo - SP, 01310-100",São Paulo,SP,+55 11 93409-7784,Fecha em breve ⋅ 23:00 ⋅ Abre sex. às 12:00,4.5,954,-23.563522,-46.652687199999995,quinta-feira: 12:00–15:00; quinta-feira: 17:00–23:00; sexta-feira: 12:00–22:00; sábado: 12:00–22:00; domingo: 12:00–22:00; segunda-feira: 12:00–15:00; segunda-feira: 17:00–23:00; terça-feira: 12:00–15:00; terça-feira: 17:00–23:00; quarta-feira: 12:00–15:00; quarta-feira: 17:00–23:00
01002000,11,Restaurante Mestiço,http://www.mestico.com.br/,ChIJVXVFNjJYzpQRqyWHMYK1C18,"R. Fernando de Albuquerque, 277 - Consolação, São Paulo - SP, 01309-030",São Paulo,SP,+55 11 3256-3165,Aberto ⋅ Fecha à 00:00,4.6,3013,-23.5532048,-46.658842899999996,quinta-feira: 12:00–00:00; sexta-feira: 12:00–01:00; sábado: 12:00–01:00; domingo: 12:00–23:00; segunda-feira: 12:00–23:00; terça-feira: 12:00–00:00; quarta-feira: 12:00–00:00
01002000,17,Cadi Bar e Restaurante,,ChIJI2AJLwFZzpQR-mWsuFHZ-a4,"R. Frederico Alvarenga, 168 - Centro Histórico de São Paulo, São Paulo - SP, 01020-040",São Paulo,SP,+55 11 3104-8502,Fechado ⋅ Abre sex. às 06:00,4.5,362,-23.5506079,-46.6290555,quinta-feira: 06:00–22:00; sexta-feira: 06:00–22:00; sábado: 06:00–22:00; domingo: Fechado; segunda-feira: 06:00–22:00; terça-feira: 06:00–22:00; quarta-feira: 06:00–22:00
01002000,20,Restaurante Flor de Maracujá,http://www.facebook.com/restauranteflordemaracuja/,ChIJEwe__jhYzpQRk6enqJefESg,"R. Martinico Prado, 212 - Vila Buarque, São Paulo - SP, 01224-010",São Paulo,SP,+55 11 3223-7368,Fechado ⋅ Abre sex. às 11:00,4.5,540,-23.5424889,-46.6533468,quinta-feira: 11:00–15:00; sexta-feira: 11:00–15:00; sábado: 11:30–16:00; domingo: 11:30–16:00; segunda-feira: 11:00–15:00; terça-feira: 11:00–15:00; quarta-feira: 11:00–15:00
01002000,1,Priceless Mastercard - NOTIÊ Restaurante e ABARU Bar,http://www.espacopriceless.com.br/,ChIJz8jGygdZzpQR3vfmGzB7zJU,"Shopping Light - Acesso pelo estacionamento - R. Formosa, 157 - Centro Histórico de São Paulo, São Paulo - SP, 01049-000",São Paulo,SP,+55 11 2853-0373,Fecha em breve ⋅ 23:00 ⋅ Abre sex. às 12:00,4.6,1435,-23.546518499999998,-46.6384635,quinta-feira: 12:00–15:30; quinta-feira: 18:00–23:00; sexta-feira: 12:00–00:00; sábado: 12:00–00:00; domingo: 12:00–18:00; segunda-feira: 12:00–15:30; terça-feira: 12:00–15:30; terça-feira: 18:00–23:00; quarta-feira: 12:00–15:30; quarta-feira: 18:00–23:00
01002000,7,Cora Restaurante,http://www.instagram.com/cora.sp,ChIJpb7JJZBZzpQRQrHP-vOYNco,"R. Amaral Gurgel, 344 - 6ºandar - Vila Buarque, São Paulo - SP, 01221-000",São Paulo,SP,+55 11 3231-4561,Fecha em breve ⋅ 23:00 ⋅ Abre sex. às 12:00,4.5,447,-23.544863499999998,-46.648004,quinta-feira: 12:00–15:00; quinta-feira: 19:00–23:00; sexta-feira: 12:00–15:00; sexta-feira: 19:00–23:00; sábado: 12:00–16:00; sábado: 19:00–23:00; domingo: 12:00–17:00; segunda-feira: Fechado; terça-feira: 19:00–23:00; quarta-feira: 19:00–23:00
01002000,8,Kaled Restaurante Árabe,https://kaled.negocio.site/,ChIJ-0tiOaxZzpQRqnzFOlmclho,"Av. Brigadeiro Luís Antônio, 344 - Bela Vista, São Paulo - SP, 01318-000",São Paulo,SP,+55 11 3104-7278,Fechado ⋅ Abre sex. às 09:00,4.4,367,-23.55339,-46.638394899999994,quinta-feira: 09:00–19:30; sexta-feira: 09:00–19:30; sábado: 11:00–16:00; domingo: Fechado; segunda-feira: 09:00–19:00; terça-feira: 09:00–19:00; quarta-feira: 09:00–19:30
01002000,9,Tanka Restaurante,http://www.tankarestaurante.com.br/,ChIJL7T4G6lZzpQR1pzauoGi1gI,"Kyoto Hotel - Praça da Liberdade, 149 - Liberdade, São Paulo - SP, 01503-010",São Paulo,SP,+55 11 3272-8978,Fechado ⋅ Abre sex. às 11:30,4.7,6864,-23.555263999999998,-46.635163,quinta-feira: 11:30–15:00; quinta-feira: 18:00–22:00; sexta-feira: 11:30–15:30; sexta-feira: 18:00–22:30; sábado: 11:30–15:30; sábado: 18:00–22:30; domingo: 11:30–15:30; domingo: 18:00–22:00; segunda-feira: Fechado; terça-feira: 11:30–15:00; terça-feira: 18:00–22:00; quarta-feira: 11:30–15:00; quarta-feira: 18:00–22:00
01002000,1,espetinhosDeliciosos,,ChIJNwoyJjNZzpQRoGrTKgBhr8A,"R. Maj. Diogo, 604 - Bela Vista, São Paulo - SP, 01324-000",São Paulo,SP,+55 11 95199-1417,Aberto ⋅ Fecha às 23:30,,,-23.556582,-46.6431739,quinta-feira: 18:30–23:30; sexta-feira: 18:00–23:30; sábado: 18:30–23:00; domingo: Fechado; segunda-feira: 20:00–23:30; terça-feira: 18:00–23:30; quarta-feira: 18:00–23:30
01002000,4,Restaurante Brilho do Sol,,ChIJL4QNvRVZzpQRMU05hM4qlhk,"República, São Paulo - SP, 01036-000",São Paulo,SP,,Fechado ⋅ Abre sex. às 06:00,5,2,-23.5429037,-46.639018799999995,quinta-feira: 06:00–22:00; sexta-feira: 06:00–22:00; sábado: 06:00–22:00; domingo: 06:00–22:00; segunda-feira: 06:00–22:00; terça-feira: 06:00–22:00; quarta-feira: 06:00–22:00
01002000,14,Restaurante Recanto do Sabor,,ChIJObKidplZzpQRko75Si8NNGs,"Rua Dom Francisco de Sousa, 101 - Centro Histórico de São Paulo, São Paulo - SP, 01031-010",São Paulo,SP,+55 11 98393-8388,Fechado ⋅ Abre sex. às 11:00,,,-23.540493599999998,-46.634515099999994,quinta-feira: 11:00–15:30; sexta-feira: 11:00–15:30; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–15:30; terça-feira: 11:00–15:30; quarta-feira: 11:00–15:30
01002000,13,Centro Bar,,ChIJ6fYqJ-tZzpQRAR4rPOwuDp0,"R. Conselheiro Nébias, 34 - Campos Elíseos, São Paulo - SP, 01203-000",São Paulo,SP,,,5,1,-23.541722,-46.640791,
01002000,16,Restaurante Mais Sabor Republica,,ChIJOdE6BUVYzpQREkweYbRbU7k,"Shopping Moto e Aventura - Alameda Barão de Limeira, 71 - 2° Andar - República, São Paulo - SP, 01202-002",São Paulo,SP,+55 11 96791-7851,Fechado ⋅ Abre sex. às 11:00,4.5,93,-23.5398602,-46.6434237,quinta-feira: 11:00–15:30; sexta-feira: 11:00–15:30; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–15:30; terça-feira: 11:00–15:30; quarta-feira: 11:00–15:30
01002000,5,JV RESTAURANTE,,ChIJL0ib_VtYzpQRj1n4F0cqXII,"R. Mauá, 324 - Centro Histórico de São Paulo, São Paulo - SP, 01028-000",São Paulo,SP,,,,,-23.5351267,-46.6367805,
01002000,5,Virgulino Restaurante,,ChIJp7Tpto5ZzpQRx9HabpnQuPE,"R. Martim Francisco, 111 - Santa Cecilia, São Paulo - SP, 01226-001",São Paulo,SP,+55 11 3637-3332,Fechado ⋅ Abre sex. às 12:00,4.8,96,-23.5384614,-46.6514443,quinta-feira: 12:00–15:00; quinta-feira: 19:00–22:00; sexta-feira: 12:00–15:00; sexta-feira: 19:00–22:00; sábado: 12:00–22:00; domingo: 12:00–22:00; segunda-feira: Fechado; terça-feira: 12:00–15:00; terça-feira: 19:00–22:00; quarta-feira: 12:00–15:00; quarta-feira: 19:00–22:00
01002000,3,Restaurante Recanto Dourado,,ChIJt3doUfxZzpQRYpfJHWuFu3Q,"R. dos Andradas, 237 Bairro - Santa Ifigênia, São Paulo - SP, 01208-001",São Paulo,SP,+55 11 3337-0485,Fechado ⋅ Abre sex. às 10:00,2.7,10,-23.5381969,-46.6383959,quinta-feira: 10:00–16:00; sexta-feira: 10:00–16:00; sábado: Fechado; domingo: Fechado; segunda-feira: 10:00–16:00; terça-feira: 10:00–16:00; quarta-feira: 10:00–16:00
01002000,6,Santa Rosa do Brás,,ChIJFy1fVc1ZzpQRDA_jtqVtKg4,"R. da Alfândega, 317 - Brás, São Paulo - SP, 03006-030",São Paulo,SP,+55 11 3227-2499,Fechado ⋅ Abre sex. às 11:00,4.6,310,-23.5417341,-46.624432299999995,quinta-feira: 11:00–15:00; sexta-feira: 11:00–15:00; sábado: Fechado; domingo: Fechado; segunda-feira: 11:00–15:00; terça-feira: 11:00–15:00; quarta-feira: 11:00–15:00
01002000,7,Catarina Restaurante,,ChIJT43pUOBYzpQR6GvvZyQtcbg,"R. Xavantes, 129 - Brás, São Paulo - SP, 03027-000",São Paulo,SP,,Fechado ⋅ Abre sex. às 11:00,4,61,-23.5397939,-46.616495699999994,quinta-feira: 11:00–15:30; sexta-feira: 11:00–15:30; sábado: 11:00–15:30; domingo: Fechado; segunda-feira: 11:00–15:30; terça-feira: 11:00–15:30; quarta-feira: 11:00–15:30
01002000,8,Restaurante Flor da Lins,,ChIJc4nh7m1ZzpQR95B6crhNBZI,"Av. Lins de Vasconcelos, 399 - Cambuci, São Paulo - SP, 01537-000",São Paulo,SP,+55 11 3207-2431,Fecha em breve ⋅ 23:00 ⋅ Abre sex. às 06:00,4.1,982,-23.566790899999997,-46.621378299999996,quinta-feira: 06:00–23:00; sexta-feira: 06:00–23:00; sábado: 06:00–23:00; domingo: Fechado; segunda-feira: 06:00–23:00; terça-feira: 06:00–23:00; quarta-feira: 06:00–23:00
01002000,10,Lanchonete & Restaurante Rios,,ChIJQckLgXxZzpQRnCEsNme-kAE,"R. Rego Freitas, 282 - República, São Paulo - SP, 01220-010",São Paulo,SP,+55 11 99271-4944,Fechado ⋅ Abre sex. às 06:00,5,12,-23.5443054,-46.646756499999995,quinta-feira: 06:00–22:00; sexta-feira: 06:00–22:00; sábado: 06:00–22:00; domingo: 06:00–22:00; segunda-feira: 06:00–22:00; terça-feira: 06:00–22:00; quarta-feira: 06:00–22:00
01002000,11,中国餐馆和超市,,ChIJ1_dt4DZZzpQRx33JeAJa7YQ,"Av. da Liberdade - Liberdade, São Paulo - SP, 01503-000",São Paulo,SP,,,,,-23.554179899999998,-46.634824699999996,
01002000,14,Kim's Bap Café e Restaurante,https://www.instagram.com/kimsbap.food/,ChIJ0bq1lERZzpQRklYezfECWAI,"Av. Brigadeiro Luís Antônio, 359 - Bela Vista, São Paulo - SP, 01317-000",São Paulo,SP,+55 11 3242-4261,Fechado ⋅ Abre sex. às 07:30,4.9,29,-23.5535911,-46.6382282,quinta-feira: 07:30–17:00; sexta-feira: 07:30–17:00; sábado: 09:00–17:00; domingo: Fechado; segunda-feira: 07:30–17:00; terça-feira: 07:30–17:00; quarta-feira: 07:30–17:00
01002000,15,Bar e Restaurante Dinas Grill,,ChIJ_e6BJGhZzpQRbsOOLnOeNds,"R. Paim, 235 - 21 - Bela Vista, São Paulo - SP, 01306-010",São Paulo,SP,+55 11 3214-4141,Fechado ⋅ Abre sex. às 10:00,5,5,-23.5542901,-46.650336499999995,quinta-feira: 10:00–22:00; sexta-feira: 10:00–22:00; sábado: 10:00–22:00; domingo: 10:00–22:00; segunda-feira: 10:00–22:00; terça-feira: 10:00–22:00; quarta-feira: 10:00–22:00
01002000,17,Empório São Francisco Restaurante Bela Vista,,ChIJ47pNukJZzpQR6dorbIni3u8,"R. Santo Antônio, 530 - Bela Vista, São Paulo - SP, 01314-000",São Paulo,SP,+55 11 3242-4880,Fechado ⋅ Abre sex. às 07:00,5,4,-23.5511068,-46.6435901,quinta-feira: 07:00–22:00; sexta-feira: 07:00–22:00; sábado: 07:00–22:00; domingo: Fechado; segunda-feira: 07:00–22:00; terça-feira: 07:00–22:00; quarta-feira: 07:00–22:00
01002000,18,Restaurante luz Paulistana,http://luz-paulistana.negocio.site/,ChIJ55DqQ7tZzpQRcYF_n3frmiI,"R. Martiniano de Carvalho, 650 - Bela Vista, São Paulo - SP, 01321-000",São Paulo,SP,+55 11 4324-3237,Fechado ⋅ Abre sex. às 10:30,4.5,213,-23.5645415,-46.6426649,quinta-feira: 10:30–15:30; sexta-feira: 10:30–15:30; sábado: Fechado; domingo: Fechado; segunda-feira: 10:30–15:30; terça-feira: 10:30–15:30; quarta-feira: 10:30–15:30
01002000,20,Restaurante Padroeira,https://www.facebook.com/PadroeiraRestaurante/?locale=pt_BR,ChIJHWGpnrtZzpQR4phXujep940,"R. Pio XII, 274 - Liberdade, São Paulo - SP, 01322-030",São Paulo,SP,,Fechado ⋅ Abre sex. às 11:15,4.4,886,-23.5651206,-46.6431551,quinta-feira: 11:15–15:00; sexta-feira: 11:15–15:00; sábado: 11:15–15:00; domingo: Fechado; segunda-feira: 11:15–15:00; terça-feira: 11:15–15:00; quarta-feira: 11:15–15:00
01002000,12,Delmar Restaurante,,ChIJ4Q55FVpYzpQRP8HYG3Ceg4o,"R. dos Andradas, 161 - Centro Histórico de São Paulo, São Paulo - SP, 01208-000",São Paulo,SP,+55 11 3222-8600,Fechado ⋅ Abre sex. às 11:00,4.3,386,-23.538731199999997,-46.637766,quinta-feira: 11:00–20:00; sexta-feira: 11:00–22:00; sábado: 11:00–17:00; domingo: Fechado; segunda-feira: 11:00–22:00; terça-feira: 11:00–22:00; quarta-feira: 11:00–22:00
01002000,4,Vic Ellen Restaurante,,ChIJKYwT44NZzpQRM3RxHyaY4dA,"R. Ipanema, 392 - Mooca, São Paulo - SP, 03164-200",São Paulo,SP,+55 11 98633-5217,Fechado ⋅ Abre sex. às 08:00,,,-23.548198799999998,-46.608164699999996,quinta-feira: 08:00–20:00; sexta-feira: 08:00–20:00; sábado: 08:00–16:00; domingo: Fechado; segunda-feira: 08:00–20:00; terça-feira: 08:00–20:00; quarta-feira: 08:00–20:00
01002000,9,Restaurante da Escola de Enfermagem,http://www.ee.usp.br/site/,ChIJ5UEyxMxXzpQRgmg3ryTxPm0,"Av. Dr. Enéas Carvalho de Aguiar, 419 - Jardim Paulista, São Paulo - SP, 05403-000",São Paulo,SP,+55 11 3061-7518,Fechado ⋅ Abre sex. às 11:15,5,5,-23.5565802,-46.6709885,quinta-feira: 11:15–14:15; sexta-feira: 11:15–14:15; sábado: Fechado; domingo: Fechado; segunda-feira: 11:15–14:15; terça-feira: 11:15–14:15; quarta-feira: 11:15–14:15
